Województwo,Przestępstwo,Kwartał,Rok,Liczba
ŁÓDZKIE,przeciwko wolności,rok,2022,1338.0
MAŁOPOLSKIE,przeciwko wolności,rok,2022,2075.0
MAZOWIECKIE,przeciwko wolności,rok,2022,3329.0
OPOLSKIE,przeciwko wolności,rok,2022,663.0
PODKARPACKIE,przeciwko wolności,rok,2022,1068.0
PODLASKIE,przeciwko wolności,rok,2022,584.0
POMORSKIE,przeciwko wolności,rok,2022,1891.0
ŚLĄSKIE,przeciwko wolności,rok,2022,3260.0
ŚWIĘTOKRZYSKIE,przeciwko wolności,rok,2022,731.0
WARMIŃSKO-MAZURSKIE,przeciwko wolności,rok,2022,1036.0
WIELKOPOLSKIE,przeciwko wolności,rok,2022,2188.0
ZACHODNIOPOMORSKIE,przeciwko wolności,rok,2022,1567.0
POLSKA,przeciwko wolności,rok,2023,25495.0
DOLNOŚLĄSKIE,przeciwko wolności,rok,2023,2642.0
KUJAWSKO-POMORSKIE,przeciwko wolności,rok,2023,1536.0
LUBELSKIE,przeciwko wolności,rok,2023,1246.0
LUBUSKIE,przeciwko wolności,rok,2023,1200.0
ŁÓDZKIE,przeciwko wolności,rok,2023,1294.0
MAŁOPOLSKIE,przeciwko wolności,rok,2023,2102.0
MAZOWIECKIE,przeciwko wolności,rok,2023,3229.0
OPOLSKIE,przeciwko wolności,rok,2023,550.0
PODKARPACKIE,przeciwko wolności,rok,2023,1000.0
PODLASKIE,przeciwko wolności,rok,2023,543.0
POMORSKIE,przeciwko wolności,rok,2023,1579.0
ŚLĄSKIE,przeciwko wolności,rok,2023,3235.0
ŚWIĘTOKRZYSKIE,przeciwko wolności,rok,2023,736.0
WARMIŃSKO-MAZURSKIE,przeciwko wolności,rok,2023,1008.0
WIELKOPOLSKIE,przeciwko wolności,rok,2023,2205.0
ZACHODNIOPOMORSKIE,przeciwko wolności,rok,2023,1390.0
POLSKA,przeciwko wolności,rok,2024,25814.0
DOLNOŚLĄSKIE,przeciwko wolności,rok,2024,2619.0
KUJAWSKO-POMORSKIE,przeciwko wolności,rok,2024,1492.0
LUBELSKIE,przeciwko wolności,rok,2024,1404.0
LUBUSKIE,przeciwko wolności,rok,2024,1153.0
ŁÓDZKIE,przeciwko wolności,rok,2024,1396.0
MAŁOPOLSKIE,przeciwko wolności,rok,2024,2330.0
MAZOWIECKIE,przeciwko wolności,rok,2024,3222.0
OPOLSKIE,przeciwko wolności,rok,2024,569.0
PODKARPACKIE,przeciwko wolności,rok,2024,1012.0
PODLASKIE,przeciwko wolności,rok,2024,455.0
POMORSKIE,przeciwko wolności,rok,2024,1533.0
ŚLĄSKIE,przeciwko wolności,rok,2024,3195.0
ŚWIĘTOKRZYSKIE,przeciwko wolności,rok,2024,648.0
WARMIŃSKO-MAZURSKIE,przeciwko wolności,rok,2024,960.0
WIELKOPOLSKIE,przeciwko wolności,rok,2024,2269.0
ZACHODNIOPOMORSKIE,przeciwko wolności,rok,2024,1557.0
POLSKA,przeciwko rodzinie i opiece,rok,2016,
DOLNOŚLĄSKIE,przeciwko rodzinie i opiece,rok,2016,
KUJAWSKO-POMORSKIE,przeciwko rodzinie i opiece,rok,2016,
LUBELSKIE,przeciwko rodzinie i opiece,rok,2016,
LUBUSKIE,przeciwko rodzinie i opiece,rok,2016,
ŁÓDZKIE,przeciwko rodzinie i opiece,rok,2016,
MAŁOPOLSKIE,przeciwko rodzinie i opiece,rok,2016,
MAZOWIECKIE,przeciwko rodzinie i opiece,rok,2016,
OPOLSKIE,przeciwko rodzinie i opiece,rok,2016,
PODKARPACKIE,przeciwko rodzinie i opiece,rok,2016,
PODLASKIE,przeciwko rodzinie i opiece,rok,2016,
POMORSKIE,przeciwko rodzinie i opiece,rok,2016,
ŚLĄSKIE,przeciwko rodzinie i opiece,rok,2016,
ŚWIĘTOKRZYSKIE,przeciwko rodzinie i opiece,rok,2016,
WARMIŃSKO-MAZURSKIE,przeciwko rodzinie i opiece,rok,2016,
WIELKOPOLSKIE,przeciwko rodzinie i opiece,rok,2016,
ZACHODNIOPOMORSKIE,przeciwko rodzinie i opiece,rok,2016,
POLSKA,przeciwko rodzinie i opiece,rok,2017,
DOLNOŚLĄSKIE,przeciwko rodzinie i opiece,rok,2017,
KUJAWSKO-POMORSKIE,przeciwko rodzinie i opiece,rok,2017,
LUBELSKIE,przeciwko rodzinie i opiece,rok,2017,
LUBUSKIE,przeciwko rodzinie i opiece,rok,2017,
ŁÓDZKIE,przeciwko rodzinie i opiece,rok,2017,
MAŁOPOLSKIE,przeciwko rodzinie i opiece,rok,2017,
MAZOWIECKIE,przeciwko rodzinie i opiece,rok,2017,
OPOLSKIE,przeciwko rodzinie i opiece,rok,2017,
PODKARPACKIE,przeciwko rodzinie i opiece,rok,2017,
PODLASKIE,przeciwko rodzinie i opiece,rok,2017,
POMORSKIE,przeciwko rodzinie i opiece,rok,2017,
ŚLĄSKIE,przeciwko rodzinie i opiece,rok,2017,
ŚWIĘTOKRZYSKIE,przeciwko rodzinie i opiece,rok,2017,
WARMIŃSKO-MAZURSKIE,przeciwko rodzinie i opiece,rok,2017,
WIELKOPOLSKIE,przeciwko rodzinie i opiece,rok,2017,
ZACHODNIOPOMORSKIE,przeciwko rodzinie i opiece,rok,2017,
POLSKA,przeciwko rodzinie i opiece,rok,2018,
DOLNOŚLĄSKIE,przeciwko rodzinie i opiece,rok,2018,
KUJAWSKO-POMORSKIE,przeciwko rodzinie i opiece,rok,2018,
LUBELSKIE,przeciwko rodzinie i opiece,rok,2018,
LUBUSKIE,przeciwko rodzinie i opiece,rok,2018,
ŁÓDZKIE,przeciwko rodzinie i opiece,rok,2018,
MAŁOPOLSKIE,przeciwko rodzinie i opiece,rok,2018,
MAZOWIECKIE,przeciwko rodzinie i opiece,rok,2018,
OPOLSKIE,przeciwko rodzinie i opiece,rok,2018,
PODKARPACKIE,przeciwko rodzinie i opiece,rok,2018,
PODLASKIE,przeciwko rodzinie i opiece,rok,2018,
POMORSKIE,przeciwko rodzinie i opiece,rok,2018,
ŚLĄSKIE,przeciwko rodzinie i opiece,rok,2018,
ŚWIĘTOKRZYSKIE,przeciwko rodzinie i opiece,rok,2018,
WARMIŃSKO-MAZURSKIE,przeciwko rodzinie i opiece,rok,2018,
WIELKOPOLSKIE,przeciwko rodzinie i opiece,rok,2018,
ZACHODNIOPOMORSKIE,przeciwko rodzinie i opiece,rok,2018,
POLSKA,przeciwko rodzinie i opiece,rok,2019,
DOLNOŚLĄSKIE,przeciwko rodzinie i opiece,rok,2019,
KUJAWSKO-POMORSKIE,przeciwko rodzinie i opiece,rok,2019,
LUBELSKIE,przeciwko rodzinie i opiece,rok,2019,
LUBUSKIE,przeciwko rodzinie i opiece,rok,2019,
ŁÓDZKIE,przeciwko rodzinie i opiece,rok,2019,
MAŁOPOLSKIE,przeciwko rodzinie i opiece,rok,2019,
MAZOWIECKIE,przeciwko rodzinie i opiece,rok,2019,
OPOLSKIE,przeciwko rodzinie i opiece,rok,2019,
PODKARPACKIE,przeciwko rodzinie i opiece,rok,2019,
PODLASKIE,przeciwko rodzinie i opiece,rok,2019,
POMORSKIE,przeciwko rodzinie i opiece,rok,2019,
ŚLĄSKIE,przeciwko rodzinie i opiece,rok,2019,
ŚWIĘTOKRZYSKIE,przeciwko rodzinie i opiece,rok,2019,
WARMIŃSKO-MAZURSKIE,przeciwko rodzinie i opiece,rok,2019,
WIELKOPOLSKIE,przeciwko rodzinie i opiece,rok,2019,
ZACHODNIOPOMORSKIE,przeciwko rodzinie i opiece,rok,2019,
POLSKA,przeciwko rodzinie i opiece,rok,2020,57654.0
DOLNOŚLĄSKIE,przeciwko rodzinie i opiece,rok,2020,3925.0
KUJAWSKO-POMORSKIE,przeciwko rodzinie i opiece,rok,2020,3217.0
LUBELSKIE,przeciwko rodzinie i opiece,rok,2020,4115.0
LUBUSKIE,przeciwko rodzinie i opiece,rok,2020,2227.0
ŁÓDZKIE,przeciwko rodzinie i opiece,rok,2020,3182.0
MAŁOPOLSKIE,przeciwko rodzinie i opiece,rok,2020,3105.0
MAZOWIECKIE,przeciwko rodzinie i opiece,rok,2020,8445.0
OPOLSKIE,przeciwko rodzinie i opiece,rok,2020,1052.0
PODKARPACKIE,przeciwko rodzinie i opiece,rok,2020,2163.0
PODLASKIE,przeciwko rodzinie i opiece,rok,2020,1512.0
POMORSKIE,przeciwko rodzinie i opiece,rok,2020,3632.0
ŚLĄSKIE,przeciwko rodzinie i opiece,rok,2020,8258.0
ŚWIĘTOKRZYSKIE,przeciwko rodzinie i opiece,rok,2020,2569.0
WARMIŃSKO-MAZURSKIE,przeciwko rodzinie i opiece,rok,2020,2716.0
WIELKOPOLSKIE,przeciwko rodzinie i opiece,rok,2020,5039.0
ZACHODNIOPOMORSKIE,przeciwko rodzinie i opiece,rok,2020,2497.0
POLSKA,przeciwko rodzinie i opiece,rok,2021,56566.0
DOLNOŚLĄSKIE,przeciwko rodzinie i opiece,rok,2021,3665.0
KUJAWSKO-POMORSKIE,przeciwko rodzinie i opiece,rok,2021,3139.0
LUBELSKIE,przeciwko rodzinie i opiece,rok,2021,4553.0
LUBUSKIE,przeciwko rodzinie i opiece,rok,2021,2174.0
ŁÓDZKIE,przeciwko rodzinie i opiece,rok,2021,3093.0
MAŁOPOLSKIE,przeciwko rodzinie i opiece,rok,2021,3122.0
MAZOWIECKIE,przeciwko rodzinie i opiece,rok,2021,8751.0
OPOLSKIE,przeciwko rodzinie i opiece,rok,2021,986.0
PODKARPACKIE,przeciwko rodzinie i opiece,rok,2021,1982.0
PODLASKIE,przeciwko rodzinie i opiece,rok,2021,1283.0
POMORSKIE,przeciwko rodzinie i opiece,rok,2021,3397.0
ŚLĄSKIE,przeciwko rodzinie i opiece,rok,2021,7754.0
ŚWIĘTOKRZYSKIE,przeciwko rodzinie i opiece,rok,2021,2422.0
WARMIŃSKO-MAZURSKIE,przeciwko rodzinie i opiece,rok,2021,2400.0
WIELKOPOLSKIE,przeciwko rodzinie i opiece,rok,2021,5294.0
ZACHODNIOPOMORSKIE,przeciwko rodzinie i opiece,rok,2021,2551.0
POLSKA,przeciwko rodzinie i opiece,rok,2022,47967.0
DOLNOŚLĄSKIE,przeciwko rodzinie i opiece,rok,2022,2929.0
KUJAWSKO-POMORSKIE,przeciwko rodzinie i opiece,rok,2022,2333.0
LUBELSKIE,przeciwko rodzinie i opiece,rok,2022,3597.0
LUBUSKIE,przeciwko rodzinie i opiece,rok,2022,1895.0
ŁÓDZKIE,przeciwko rodzinie i opiece,rok,2022,2573.0
MAŁOPOLSKIE,przeciwko rodzinie i opiece,rok,2022,2597.0
MAZOWIECKIE,przeciwko rodzinie i opiece,rok,2022,7636.0
OPOLSKIE,przeciwko rodzinie i opiece,rok,2022,826.0
PODKARPACKIE,przeciwko rodzinie i opiece,rok,2022,1829.0
PODLASKIE,przeciwko rodzinie i opiece,rok,2022,1037.0
POMORSKIE,przeciwko rodzinie i opiece,rok,2022,3058.0
ŚLĄSKIE,przeciwko rodzinie i opiece,rok,2022,6810.0
ŚWIĘTOKRZYSKIE,przeciwko rodzinie i opiece,rok,2022,2056.0
WARMIŃSKO-MAZURSKIE,przeciwko rodzinie i opiece,rok,2022,2073.0
WIELKOPOLSKIE,przeciwko rodzinie i opiece,rok,2022,4417.0
ZACHODNIOPOMORSKIE,przeciwko rodzinie i opiece,rok,2022,2301.0
POLSKA,przeciwko rodzinie i opiece,rok,2023,46639.0
DOLNOŚLĄSKIE,przeciwko rodzinie i opiece,rok,2023,3191.0
KUJAWSKO-POMORSKIE,przeciwko rodzinie i opiece,rok,2023,2622.0
LUBELSKIE,przeciwko rodzinie i opiece,rok,2023,3776.0
LUBUSKIE,przeciwko rodzinie i opiece,rok,2023,1794.0
ŁÓDZKIE,przeciwko rodzinie i opiece,rok,2023,2313.0
MAŁOPOLSKIE,przeciwko rodzinie i opiece,rok,2023,2662.0
MAZOWIECKIE,przeciwko rodzinie i opiece,rok,2023,6887.0
OPOLSKIE,przeciwko rodzinie i opiece,rok,2023,781.0
PODKARPACKIE,przeciwko rodzinie i opiece,rok,2023,1543.0
PODLASKIE,przeciwko rodzinie i opiece,rok,2023,887.0
POMORSKIE,przeciwko rodzinie i opiece,rok,2023,2951.0
ŚLĄSKIE,przeciwko rodzinie i opiece,rok,2023,6901.0
ŚWIĘTOKRZYSKIE,przeciwko rodzinie i opiece,rok,2023,1914.0
WARMIŃSKO-MAZURSKIE,przeciwko rodzinie i opiece,rok,2023,1882.0
WIELKOPOLSKIE,przeciwko rodzinie i opiece,rok,2023,4342.0
ZACHODNIOPOMORSKIE,przeciwko rodzinie i opiece,rok,2023,2193.0
POLSKA,przeciwko rodzinie i opiece,rok,2024,43845.0
DOLNOŚLĄSKIE,przeciwko rodzinie i opiece,rok,2024,2913.0
KUJAWSKO-POMORSKIE,przeciwko rodzinie i opiece,rok,2024,2442.0
LUBELSKIE,przeciwko rodzinie i opiece,rok,2024,3289.0
LUBUSKIE,przeciwko rodzinie i opiece,rok,2024,1708.0
ŁÓDZKIE,przeciwko rodzinie i opiece,rok,2024,2088.0
MAŁOPOLSKIE,przeciwko rodzinie i opiece,rok,2024,2544.0
MAZOWIECKIE,przeciwko rodzinie i opiece,rok,2024,6481.0
OPOLSKIE,przeciwko rodzinie i opiece,rok,2024,746.0
PODKARPACKIE,przeciwko rodzinie i opiece,rok,2024,1606.0
PODLASKIE,przeciwko rodzinie i opiece,rok,2024,861.0
POMORSKIE,przeciwko rodzinie i opiece,rok,2024,2941.0
ŚLĄSKIE,przeciwko rodzinie i opiece,rok,2024,6608.0
ŚWIĘTOKRZYSKIE,przeciwko rodzinie i opiece,rok,2024,1692.0
WARMIŃSKO-MAZURSKIE,przeciwko rodzinie i opiece,rok,2024,1748.0
WIELKOPOLSKIE,przeciwko rodzinie i opiece,rok,2024,4142.0
ZACHODNIOPOMORSKIE,przeciwko rodzinie i opiece,rok,2024,2036.0
POLSKA,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2016,
DOLNOŚLĄSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2016,
KUJAWSKO-POMORSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2016,
LUBELSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2016,
LUBUSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2016,
ŁÓDZKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2016,
MAŁOPOLSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2016,
MAZOWIECKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2016,
OPOLSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2016,
PODKARPACKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2016,
PODLASKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2016,
POMORSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2016,
ŚLĄSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2016,
ŚWIĘTOKRZYSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2016,
WARMIŃSKO-MAZURSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2016,
WIELKOPOLSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2016,
ZACHODNIOPOMORSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2016,
POLSKA,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2017,
DOLNOŚLĄSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2017,
KUJAWSKO-POMORSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2017,
LUBELSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2017,
LUBUSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2017,
ŁÓDZKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2017,
MAŁOPOLSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2017,
MAZOWIECKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2017,
OPOLSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2017,
PODKARPACKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2017,
PODLASKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2017,
POMORSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2017,
ŚLĄSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2017,
ŚWIĘTOKRZYSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2017,
WARMIŃSKO-MAZURSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2017,
WIELKOPOLSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2017,
ZACHODNIOPOMORSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2017,
POLSKA,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2018,
DOLNOŚLĄSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2018,
KUJAWSKO-POMORSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2018,
LUBELSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2018,
LUBUSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2018,
ŁÓDZKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2018,
MAŁOPOLSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2018,
MAZOWIECKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2018,
OPOLSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2018,
PODKARPACKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2018,
PODLASKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2018,
POMORSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2018,
ŚLĄSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2018,
ŚWIĘTOKRZYSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2018,
WARMIŃSKO-MAZURSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2018,
WIELKOPOLSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2018,
ZACHODNIOPOMORSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2018,
POLSKA,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2019,
DOLNOŚLĄSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2019,
KUJAWSKO-POMORSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2019,
LUBELSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2019,
LUBUSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2019,
ŁÓDZKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2019,
MAŁOPOLSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2019,
MAZOWIECKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2019,
OPOLSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2019,
PODKARPACKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2019,
PODLASKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2019,
POMORSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2019,
ŚLĄSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2019,
ŚWIĘTOKRZYSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2019,
WARMIŃSKO-MAZURSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2019,
WIELKOPOLSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2019,
ZACHODNIOPOMORSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2019,
POLSKA,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2020,24952.0
DOLNOŚLĄSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2020,1983.0
KUJAWSKO-POMORSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2020,1581.0
LUBELSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2020,1311.0
LUBUSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2020,563.0
ŁÓDZKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2020,2428.0
MAŁOPOLSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2020,3027.0
MAZOWIECKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2020,4284.0
OPOLSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2020,542.0
PODKARPACKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2020,994.0
PODLASKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2020,446.0
POMORSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2020,1385.0
ŚLĄSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2020,3016.0
ŚWIĘTOKRZYSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2020,511.0
WARMIŃSKO-MAZURSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2020,861.0
WIELKOPOLSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2020,1112.0
ZACHODNIOPOMORSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2020,908.0
POLSKA,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2021,26779.0
DOLNOŚLĄSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2021,2353.0
KUJAWSKO-POMORSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2021,1000.0
LUBELSKIE,przeciwko działalności instytucji państwowych oraz samorządu terytorialnego,rok,2021,1247.0
